,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_excess_noise,visibility_periods_used,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_bp_rp_excess_factor,g_mag_error,labels,is_core,distance_pc,PMemb,gmm_label,estimated_mass,galactic_xyz_pc,relpos_cluster,r_cluster,radius,x_pc,y_pc,z_pc,proper_motion_scalar,lambd_av,lambd_av_rad
302,24097,330441044155134208,29.34677609913119,0.037925,36.85543670884941,0.03527686,0.4266585252562057,0.04172378,10.225788,2.7887566,-2.271193244196919,0.04953091,-1.618284328124897,0.047828138,-0.05216447,0.3084739,-0.28691328,0.18911277,-0.1640265,0.14137468,-0.22387476,0.100531116,0.14430626,0.059026472,0.08651451,13,1.0503653,2388.6584,15.615616,457.76407,16.09838,469.9231,14.978914,1.1194649,36.11749408683697,,1.2215506,0.00045453807,0,True,2343.7947229567403,0.9982934170301276,1,1.1907490796845317,[-1572.67529578  1448.99007269  -959.42372634],[-1142.67529578  8309.99007269  2852.57627366],8859.956728833724,627.1888457776586,6179.5322232847975,3474.42848139201,5314.184929590128,2.788756518439782,40.62330943566938,0.7090105027089102
303,24218,330443277538208512,29.54315615096808,0.03665404,36.87301415825802,0.03760629,0.4234350942988668,0.041527428,10.196516,1.9230034,-1.800910530829793,0.04771538,-0.6742872519202052,0.058055203,0.17570464,0.21473415,-0.18119751,0.14941813,-0.027210841,0.16188309,0.13517316,0.12823164,0.11956948,0.37542593,0.0,14,0.98445606,1772.6731,15.89826,225.13487,16.226397,435.67172,15.401178,0.8252182,24.948393141013206,,1.2014027,0.0006124853,0,False,2361.6370335477795,0.9976182670611564,1,1.155215896440333,[-1589.47153282  1456.27998474  -964.44716321],[-1159.47153282  8317.27998474  2847.55283679],8867.36024633564,634.5923632795748,6171.321333105895,3497.7045060636765,5320.802000648737,1.923003390053109,40.78885326347656,0.7118997875605001
304,24226,330443376321363328,29.580241668890668,0.01564145,36.85313645217269,0.022291828,0.8576520110169459,0.018027931,47.57351,3.5785086,-1.864261662751812,0.023043228,-3.054546173631929,0.03722645,0.36984265,0.019347431,0.0018137443,0.35618368,-0.25585976,0.4472991,0.5853018,-0.053256508,-0.2056792,0.56273353,0.099198565,13,1.22111,3134.729,12.755031,1963.2441,13.016863,1538.2667,12.32982,0.6870432,-21.329739,3.0467386,1.192544,0.00034635726,0,True,1165.9740630868077,0.9984495481430368,1,1.6138496135177176,[-785.14683933  718.41477385 -476.36138507],[-355.14683933 7579.41477385 3335.63861493],8288.554913914879,55.78703085881352,5767.87926596753,3273.981043352996,4971.192961651113,,,
305,24289,330444342690016128,29.49543147650367,0.01865571,36.89761873734443,0.019037973,0.7381342196528724,0.020665623,35.717976,6.5530615,-3.907405409693562,0.024163619,-5.260684303555799,0.02972119,0.1665613,0.14244884,-0.19095626,0.15711042,0.0036503314,0.17445531,0.12755628,0.15074854,0.12215922,0.37210682,0.03340221,13,1.037641,3453.4363,14.308697,769.57355,14.614552,944.979,13.833749,0.7808027,-110.3649,8.61394,1.1990918,0.000314393,0,False,1354.7671593796006,0.999890036657564,1,1.2311403778252399,[-911.20639858  836.24679428 -552.98124233],[-481.20639858 7697.24679428 3259.01875767],8372.596435572796,139.82855251673027,5827.856377112001,3296.6290860744034,5026.7979658595295,,,
306,24307,330444651927739520,29.557606985761467,0.02768446,36.93773950689887,0.029585395,0.6735035771647829,0.03207055,21.000687,4.6344347,-0.9853452428222882,0.036898866,-4.528474192278097,0.04595531,0.2405472,0.20905855,-0.11710812,0.10087299,-0.034211528,0.11719977,0.16105239,0.10830216,0.16025871,0.45284823,0.07319893,14,1.06723,2586.9756,15.306028,303.48456,15.641351,666.6338,14.801407,0.8399439,37.75039025629493,,1.2025043,0.00041969324,0,True,1484.7731087185225,0.9531435330855726,1,1.0751903678985173,[-999.69515806  916.17161789 -604.80603659],[-569.69515806 7777.17161789 3207.19396341],8431.78771472636,199.0198316702954,5862.366149567091,3324.552551646023,5067.056100534532,4.634434567202484,40.827015630794214,0.7125658465205487
307,24316,330444755006955264,29.51717470020383,0.043586694,36.92606101996408,0.04393869,0.860213634743823,0.049687024,17.312641,2.561108,-1.891297480461807,0.05469448,-1.726924737382602,0.06901286,0.17079528,0.23204646,-0.1322004,0.14419791,-0.02806514,0.14727162,0.13064215,0.13684756,0.13990681,0.4048561,0.047329567,13,1.0126017,302.84512,16.130789,93.118256,16.615665,94.111984,15.481632,1.1340332,16.35531193193452,,1.2293772,0.0035851202,0,True,1162.5019176751439,0.9991870029509388,1,0.8485905412933246,[-782.20641133  717.61785551 -473.90764091],[-352.20641133 7578.61785551 3338.09235909],8288.68859071954,55.92070766347388,5766.0618634656075,3264.562893874959,4979.710659520946,2.561108199234298,40.78964620153226,0.7119136269403364
308,24418,330446438634132224,29.57136124957421,0.03246746,36.9823943621362,0.034266807,0.7908595732850322,0.038452666,20.567093,5.4021096,-3.1414381721121662,0.042148784,-4.394787418821694,0.053826023,0.1913235,0.28295648,-0.026048116,0.14800112,-0.039740186,0.12615684,0.1252883,0.13448434,0.14247563,0.39676312,0.07621526,14,1.0263239,2393.744,15.609301,420.5847,15.981894,431.13382,15.064332,0.91756153,37.435051028770694,,1.2098991,0.0004535724,0,True,1264.4469812083717,0.9997299255209326,1,0.9602530669372135,[-851.6250181   780.5311431  -514.13240657],[-421.6250181  7641.5311431  3297.86759343],8333.4684574114,100.70057435533454,5789.822375596702,3285.2500505437297,5013.161227719784,5.402109795796164,40.85640034114142,0.7130787064658524
309,24531,330448637657308416,29.38373672793488,0.031759907,36.98400647950666,0.03366055,0.6588195233531029,0.03646808,18.065649,4.1896687,-3.158819726836898,0.041508067,-2.752304978342692,0.04849664,0.14992785,0.09945931,-0.23343721,0.08113101,-0.1636826,0.08628355,0.017249456,0.07124707,0.045471426,0.3099614,0.0,14,0.93229496,2177.6616,15.6661005,234.40526,15.998473,478.36334,15.164578,0.8338947,35.03756119724273,,1.2020426,0.0004985789,0,True,1517.866372432981,0.9997873639290664,1,1.020300619686109,[-1019.39939053   939.4875442   -618.14752402],[-589.39939053 7800.4875442  3193.85247598],8449.597103244052,216.82922018798672,5881.256668596696,3311.718764045063,5083.210602867936,4.189668812742112,40.70591806574069,0.7104522952942166
310,24648,330450596162393600,29.474941050982963,0.022302536,37.04422323976996,0.023696337,0.4325732362364797,0.02642308,16.371037,1.6312867,-1.461694741230393,0.028476123,-0.7242546446036457,0.03197579,0.19070657,0.15131123,-0.09732671,-0.013668555,-0.117324926,-0.04323058,-0.09506872,0.040325824,0.18283975,0.33783162,0.029815828,14,1.0118098,2942.9338,15.012527,448.17355,15.303894,442.44537,14.562562,0.74133205,20.70551554661623,,1.1916136,0.00036892985,0,False,2311.7472747512256,0.9950464092982844,1,1.3320785388444243,[-1554.96705472  1430.14991728  -938.57558842],[-1124.96705472  8291.14991728  2873.42441158],8846.766961665535,613.9990786094695,6147.302586957986,3474.4281343546495,5329.568999234494,1.631286702811783,40.80412176489566,0.7121662731821089
311,24713,330759249692228224,30.050804250430808,0.03881037,36.93232633941405,0.042734977,0.8044667787255867,0.050089844,16.060476,2.2067153,-0.877473434238661,0.051665794,-2.0247549504196933,0.063847095,0.17647524,0.1392288,0.0022784376,0.04163081,-0.12419107,0.05097067,0.12235552,-0.10961594,0.23891369,0.33447418,0.105948806,13,1.0871469,1810.5771,15.906619,375.78485,16.429127,651.06177,15.229271,1.1998558,14.840667050165049,,1.2337027,0.000599663,0,True,1243.0594108362952,0.9934185432583096,1,0.8990774408302765,[-843.18726005  761.56616175 -504.23102308],[-413.18726005 7622.56616175 3307.76897692],8319.589785973727,86.82190291766165,5756.316549180889,3330.2199090377917,4999.0028355616,2.206715259620879,41.22221771009298,0.7194634240150398
312,24721,330759352771441920,30.059544156466444,0.01743335,36.953630528160616,0.019085951,0.6671211408305432,0.021172011,31.509577,3.556448,-0.3457720812144674,0.021665415,-3.539599340206577,0.027940515,0.16102588,0.104537696,-0.06029487,0.088202514,-0.11449991,0.1470667,0.20927346,-0.077773795,0.13451728,0.4103527,0.0,12,0.99008757,2790.972,14.152729,1217.6387,14.429503,1005.58276,13.715535,0.7139683,-48.515747,7.9186234,1.1916662,0.00038901722,0,True,1498.978129751718,0.9405770072233874,1,1.3166265807079351,[-1016.96727332   918.50449453  -607.50513742],[-586.96727332 7779.50449453 3204.49486258],8434.097941378102,201.33005832203708,5833.398263370126,3376.0019934145066,5070.313927769168,,,
313,24742,330764850329674368,30.19103549479516,0.025370836,36.999839819622,0.030034188,0.5101309321678459,0.032290325,15.798259,1.4385237,-0.893817470306373,0.035733573,-1.1271382631180633,0.04546288,0.20684654,0.067513935,0.010815988,0.065616235,-0.07159145,0.100663565,0.2240163,-0.063242555,0.18295574,0.36657128,0.10186462,12,1.1777282,2712.961,14.981962,412.7556,15.4687605,1008.9119,14.339399,1.1293612,15.181125811852548,,1.2239214,0.0004002034,0,False,1960.2810512791546,0.9923013088773242,1,1.2285681438154143,[-1332.69900609  1199.64490834  -792.12830594],[-902.69900609 8060.64490834 3019.87169406],8654.968912855431,422.20102979936564,5974.566997665105,3476.029712902976,5208.670992481723,1.43852366487649,41.36263286537864,0.7219141307944738
314,24749,330765022127136640,30.11859515778011,0.029027123,36.963428128270536,0.0329237,0.75793988316419,0.035474226,21.365932,6.3823457,-6.075397349630622,0.04067232,-1.9554745649017449,0.05258499,0.19866039,0.13403586,-0.051305916,0.05683336,-0.0091645755,0.08507659,0.16193257,0.01642408,0.1710716,0.42491812,0.06990189,13,1.0709503,1059.4417,15.523501,43.03182,15.667419,40.227848,14.761029,0.9063902,45.44983073258867,,1.4847616,0.0010248192,0,False,1319.365852375093,0.999999972592358,1,0.9903075506254347,[-895.92370552  807.86595159 -534.22801364],[-465.92370552 7668.86595159 3277.77198636],8352.986237108975,120.21835405290949,5773.10592277257,3349.0561622799373,5022.693490914511,6.382345472463587,41.28948430104488,0.7206374475037427
315,24774,330765503164601600,30.096052789688827,0.017692752,37.02022434184062,0.021761425,1.024033388991613,0.024593022,41.639187,4.5114055,0.2537703011314165,0.025235511,-4.504262564357088,0.035369087,0.20859535,0.113221474,-0.12757862,0.004212165,-0.29067934,-0.010339152,-0.046040505,0.09961208,0.33588788,0.51516885,0.05793617,12,1.0708555,2976.2356,14.084874,910.6079,14.367784,1270.2346,13.642245,0.72553825,-3.5570974,5.2167497,1.1916599,0.00036480182,0,False,976.5306588144757,0.8588001735698225,1,1.1393514455730926,[-662.98712349  598.59591809 -394.64303938],[-232.98712349 7459.59591809 3417.35696062],8208.421459527917,-24.34642352814808,5670.249519063838,3286.4068022069446,4942.26502518862,,,
316,24919,330790413975004800,30.34606817594772,0.02203677,37.10863191871808,0.023470681,0.7423065553679671,0.026116705,28.422674,4.876155,-3.2645415474661386,0.030045046,-3.6221063383707066,0.034035478,0.11430174,0.0013143903,-0.31280208,0.11034256,0.0007203444,0.12008312,-0.049814135,0.19535765,0.18281265,0.2228218,0.0,13,1.001384,2611.2993,14.792684,897.6348,15.129701,781.99524,14.287904,0.8417969,35.15450925123862,,1.2017711,0.00041578387,0,True,1347.1523224044442,0.999929030638076,1,1.132051116510141,[-918.21293578  823.79542403 -541.35522873],[-488.21293578 7684.79542403 3270.64477127],8366.095254041778,133.32737098571306,5757.782767653,3370.789832416627,5047.500698949453,4.876154821331851,41.531629496909595,0.7248636784394685
317,24943,330791307328192896,30.3462456037438,0.039160583,37.19420970358016,0.0396659,0.8156081730733767,0.04801387,16.986929,7.230814,-5.233802462583377,0.046474695,-4.989186859251058,0.05254628,0.17341708,0.38624564,-0.112458885,0.108605765,-0.034870822,0.010016256,-0.157621,0.106827274,0.2498256,0.25924984,0.0,13,0.98901623,1904.2372,15.880887,295.18747,16.263002,311.33417,15.331278,0.93172455,47.387010793836644,,1.2083839,0.00057016854,0,False,1226.0789347313644,0.9999990613523888,1,0.9281938423669001,[-835.85785883  750.62333604 -491.09652963],[-405.85785883 7611.62333604 3320.90347037],8314.441067856802,81.67318480073664,5715.750232608543,3346.206410955837,5026.234396103828,7.230814181948479,41.566544590228865,0.7254730617765309
318,24955,330791513486627328,30.301955167981905,0.01875135,37.1648829784092,0.019677186,0.5289234323027651,0.02303742,22.959318,3.577473,-3.2508646568124697,0.023076316,-1.4933822953471916,0.027165445,0.12372714,0.25152963,-0.22555067,0.119280584,-0.10609268,0.05962967,-0.09807009,0.088808514,0.27038956,0.28402585,0.036562767,14,1.0376089,2563.4397,14.422348,675.352,14.719559,748.17065,13.957103,0.76245594,-38.802456,15.50985,1.1976657,0.0004235466,0,True,1890.6328192841008,0.9999348020466888,1,1.365921744457519,[-1287.97274102  1157.75261834  -758.43757191],[-857.97274102 8018.75261834 3053.56242809],8623.268190230403,390.50030717433765,5933.036863170317,3467.258414185144,5209.409462709183,,,
319,25033,330792887876153216,30.40723740316624,0.04041607,37.23436798666855,0.038180973,0.9300944126891264,0.04791552,19.411133,5.57216,-4.965477240534929,0.05337371,-2.52843863775649,0.054514583,-0.0051931553,0.37920067,-0.11770262,0.20896356,-0.1651964,0.09407238,-0.1952511,0.100852326,0.29659277,0.091145985,0.03558401,13,1.0645777,1939.8585,15.869802,278.69565,16.29226,549.8461,15.279419,1.0128403,31.94863487088453,,1.2165046,0.0005596986,0,False,1075.1596680478488,0.9999998078890762,1,0.8772375381870503,[-733.70030232  658.00736464 -429.74234867],[-303.70030232 7519.00736464 3382.25765133],8250.29529429954,17.52741124347449,5665.099280846188,3324.6559909494918,4992.062211465397,5.572159919741201,41.6319078179041,0.7266138653091945
320,25042,330790787636535168,30.32637965081297,0.02015108,37.156878934981286,0.021017969,0.608262264724655,0.023551391,25.82702,2.4560533,-0.891473641804886,0.024812253,-2.2885525608219863,0.029018719,0.06036503,0.23562951,-0.29724535,0.18868661,-0.033849597,0.14230289,-0.1509471,0.1052675,0.22675136,0.1819912,0.016035572,13,1.031292,2780.1274,14.522316,495.26505,14.833031,794.533,14.04641,0.7866211,-207.27118,9.1756115,1.1972237,0.00039053467,0,True,1644.0276801531897,0.9900951410242904,1,1.2716729966669615,[-1120.3605495   1006.27841859  -659.5627313 ],[-690.3605495  7867.27841859 3152.4372687 ],8503.442134630464,270.674251574399,5849.754692642068,3421.9345878312974,5136.074556460864,,,
321,25048,330790929371075584,30.36707525440252,0.044068146,37.155137650531216,0.04711504,0.7765623333990448,0.05236666,14.829328,3.1751382,-2.2868593761560905,0.053842526,-2.2026750080279043,0.06345373,0.18308967,0.26997417,-0.2881101,0.0643554,-0.059169378,-0.002889987,-0.20817724,0.077392355,0.2538248,0.29328153,0.0,14,0.9774119,1656.0566,16.241934,195.72018,16.7617,402.19705,15.566802,1.1948977,21.853784561022113,,1.233236,0.00065561535,0,True,1287.7266344131829,0.999724641094293,1,0.8625948335968463,[-878.07670176  787.71290755 -516.45867801],[-448.07670176 7648.71290755 3295.54132199],8340.51404157428,107.74615851821545,5735.418629180719,3360.5213181129325,5037.464054090414,3.1751382642813764,41.5674185529516,0.7254883153035824
322,25268,330801031134127104,30.484186857049057,0.015982281,37.39594446767472,0.013417059,0.4046357295950644,0.018900074,21.409214,2.6912856,-1.6464995004916725,0.017851466,-2.128862848472928,0.017968057,-0.034759838,0.48364025,-0.15582089,0.22376215,-0.15910992,0.107627556,-0.10422783,0.19051279,0.24272713,0.20264177,0.07072321,13,1.0574902,5340.039,12.618039,972.50433,13.129238,1513.6735,11.949407,1.1798315,-28.817724,0.81918925,1.2321155,0.00020331988,0,True,2471.3586242142806,0.9970122578231684,1,2.104603563795791,[-1689.00757842  1514.11342491  -980.98286733],[-1259.00757842  8375.11342491  2831.01713267],8929.853468458126,697.085585402061,6113.726860671393,3598.987910508136,5423.275104699652,,,
323,25418,330804673266357888,29.838519424608407,0.05046983,36.86960673994593,0.04870203,0.7639483214316414,0.05677319,13.456145,3.308726,-2.397913043801985,0.061347563,-2.279842332707495,0.06834763,0.11415214,0.212628,-0.112664,0.014366719,-0.1505713,0.067143604,0.15088508,-0.014614618,-0.027169613,0.33680174,0.0,14,0.88852346,1526.916,16.555906,187.86624,17.027523,216.27014,15.923343,1.1041803,23.59503186230603,,1.223471,0.0007110647,0,True,1308.989066336316,0.9996458277283587,1,0.8283345546792505,[-884.94097739  803.73112214 -533.24302679],[-454.94097739 7664.73112214 3278.75697321],8348.97129933074,116.20341627467496,5793.748257660208,3323.285543977709,5009.348867577155,3.3087260430021783,41.0255784233806,0.7160314210231357
324,25463,330805527964471168,29.889684860944342,0.025019394,36.94937226707127,0.022767156,0.6933033004417158,0.028150711,24.62827,3.6674092,-1.2303093956401367,0.033301663,-3.454884857473446,0.030113328,0.05206845,0.19254191,0.0031532845,-0.007247245,-0.051385295,-0.019745192,0.009062554,-0.23453003,0.11283458,0.114049934,0.0,14,0.9824237,2929.8862,15.059082,530.8291,15.363064,932.8412,14.589637,0.773427,28.74292294848496,,1.1967407,0.00037057282,0,True,1442.3701709812751,0.9892285933256492,1,1.1123873801762278,[-976.06008834  885.92735996 -585.55198486],[-546.06008834 7746.92735996 3226.44801514],8409.698682764138,176.9307997080723,5826.802372610986,3349.164234315069,5055.146385319086,3.667409247329743,41.09934419982536,0.7173188766973868
325,25529,330806906649342080,29.94417545497489,0.016378863,36.97189192097248,0.014304293,0.7776427919971586,0.01802685,43.13803,1.5545617,0.6508288294592424,0.019231442,-1.4117663079435472,0.018792644,-0.07712951,0.33776367,-0.25725377,0.17781214,-0.16609843,0.19492637,0.023558676,-0.21588784,0.12440803,0.08259556,0.06252225,13,1.2190976,4035.4824,13.543394,1085.9095,13.885802,2059.7175,13.031035,0.85476685,17.114819,3.3739312,1.2038306,0.00026904742,0,False,1285.9374642074145,0.874855440465138,1,1.3658420720426139,[-870.96281065  789.46518803 -521.34792721],[-440.96281065 7650.46518803 3290.65207279],8339.81156009107,107.0436770350043,5773.510762496379,3325.8418616706977,5015.755799909512,,,
326,25536,330806975368816512,29.93765854831707,0.03285574,36.99344023708864,0.032184064,0.6929953893979133,0.0386434,17.933084,6.071055,-3.508578753703812,0.04128944,-4.954551584574604,0.043379672,0.07488093,0.18473811,-0.08300305,0.056167245,-0.14641161,0.07093484,0.071233824,-0.13557628,0.12876688,0.22180796,0.0,14,0.99754345,2355.4954,15.81814,317.8193,16.170944,594.5205,15.305404,0.8655405,47.50752318035687,,1.1990243,0.0004609375,0,True,1443.0110435061015,0.999813900074108,1,0.9811294542029207,[-977.3046865   886.23550059 -584.58793942],[-547.3046865  7747.23550059 3227.41206058],8410.433337842916,177.66545478685111,5821.133554344881,3352.3933050566106,5060.756089853698,6.0710547909858725,41.15596386092367,0.7183070762049156
327,25593,330808212319404672,29.768292363978723,0.03705689,36.9383173775984,0.03683959,0.4470298370349518,0.042048357,10.631327,2.6961305,-1.878015865193324,0.04542893,-1.9344703841939328,0.048245274,0.16532545,0.22939435,-0.084673315,-0.00077964517,-0.028740594,-0.0057448386,-0.005029902,-0.07128799,0.06115688,0.2791075,0.0,14,0.9272695,1878.6544,16.079592,134.75945,16.392223,310.91318,15.596853,0.7953701,32.89010563633005,,1.2003813,0.00057793286,0,True,2236.9871475084856,0.9971171353058108,1,1.098486044900972,[-1510.9732732   1376.18295972  -909.50081207],[-1080.9732732   8237.18295972  2902.49918793],8800.237943670372,567.4700606143069,6105.691686253547,3492.276862053922,5288.546039923722,2.696130422891528,40.997021672458786,0.7155330116958781
328,25644,330809277471291008,29.73688346006292,0.017524684,36.98133114044638,0.018892564,0.8570150531328232,0.019911319,43.0416,4.642108,-2.5533723410175755,0.02307427,-3.876784071725921,0.02705747,0.17632033,0.15236989,0.07825163,0.15720949,-0.092615604,0.20017952,0.38235742,-0.10079625,0.021716695,0.32451335,0.0,14,0.9182184,3744.765,14.380881,1099.9366,14.720862,720.1069,13.875786,0.84507656,-3.6459956,7.0664034,1.2005167,0.0002899344,0,True,1166.840648066209,0.9995239957043336,1,1.1515274699753546,[-787.85429624  718.57025603 -473.77156208],[-357.85429624 7579.57025603 3338.22843792],8289.856094475392,57.0882114193264,5750.137144856302,3284.727994658228,4986.802470878823,,,
329,25707,330810376982911488,29.87199936164593,0.04228934,37.0290651559024,0.04329323,0.6958173456126295,0.049904104,13.943089,4.026466,-2.208541248453812,0.056229934,-3.3667155145355188,0.061800923,0.0695137,0.18824138,-0.10444565,0.084845215,-0.16390721,0.1343995,0.16911991,-0.1712048,0.031116085,0.23433053,0.08435523,14,1.0506061,1792.6732,16.286987,267.97467,16.682014,332.64648,15.726991,0.95502377,31.422725119974054,,1.2090675,0.000605652,0,True,1437.1587691875575,0.9986576241045304,1,0.9135553979338242,[-972.46679311  883.89426338 -581.77710105],[-542.46679311 7744.89426338 3230.22289895],8409.042594101771,176.27471104570577,5821.279006422248,3343.5994065033174,5064.094300823802,4.026465919629283,41.11762788870001,0.7176379872676597
330,25730,330810720580292736,29.92766969886709,0.031500842,37.05504813163613,0.031274743,0.6481613758775243,0.037045315,17.496447,3.4923646,-0.7710189465473174,0.039770633,-3.4061914415588648,0.040426586,0.091965735,0.22913301,-0.032169923,0.017297192,-0.011356017,0.004017625,0.0061199274,-0.043504212,0.07430563,0.19922353,0.05375483,13,1.0660712,2172.44,15.663981,250.17325,15.976759,470.95746,15.176749,0.8000097,29.201387553406043,,1.2030314,0.0004997773,0,True,1542.8256561047517,0.9704033782618556,1,1.0343885705216376,[-1044.90718025   948.45641528  -623.62682601],[-614.90718025 7809.45641528 3188.37317399],8457.626371452274,224.8584883962085,5849.639155390932,3367.451779434217,5096.413847401675,3.4923645789756534,41.173060479366356,0.7186054684876977
331,25784,330811510854274432,29.79695147602846,0.022107033,37.07397467789946,0.021394731,0.8243788630359952,0.025686227,32.0942,4.921922,-4.865313636643461,0.027951756,-0.7443392273490483,0.028845496,0.10947247,0.2734096,-0.102288805,0.13576996,-0.029426198,0.112455495,0.12973909,-0.08910263,0.18115903,0.19432566,0.04887114,14,1.0797892,2942.7068,14.865701,583.02075,15.187541,1184.5664,14.380016,0.8075247,32.468824556579996,,1.1975731,0.0003689583,0,False,1213.0344976546744,0.999999593384092,1,1.0768778699203883,[-819.97579893  747.30043341 -490.54504778],[-389.97579893 7608.30043341 3321.45495222],8310.859137800955,78.09125474488974,5754.227494716608,3295.070588032082,5010.165203593887,4.921922151789826,41.07556651438293,0.7169038777979129
332,25864,330813022682757504,30.11384363686218,0.023510229,37.0748644846854,0.025914123,0.3742935806736338,0.030242654,12.376348,3.238774,-2.580390880397792,0.03260284,-1.9573555305796044,0.03780788,0.09133226,0.10694631,-0.06441996,0.0028495116,-0.18719298,0.065295495,0.1142117,-0.19205078,0.098788664,0.289508,0.09621772,12,1.151674,2572.615,14.774681,729.734,15.04661,505.57205,14.339518,0.7070923,46.63589045371905,,1.1930044,0.000422036,0,False,2671.6995739019967,0.9993371560627542,1,1.5186412998095826,[-1814.59342573  1638.49075507 -1077.30095982],[-1384.59342573  8499.49075507  2734.69904018],9035.320740874782,802.5528578187168,6235.844482166338,3616.805869674876,5447.015677029307,3.2387741151137197,41.331006916603855,0.7213621538592867
333,25897,330813434999622144,30.000465713101505,0.027267255,37.05958002835981,0.025795389,0.9505444934770112,0.031541705,30.136116,4.975462,-4.446492230807449,0.034989566,-2.23247128938003,0.03455019,0.014321268,0.18527599,-0.13371006,0.07036309,-0.12448971,0.08620247,0.054920763,-0.1349178,0.13695417,0.16006812,0.0,13,0.97172177,2801.18,15.358958,367.7969,15.757852,638.7844,14.793585,0.9642668,28.307626987519377,,1.2107757,0.00038759958,0,False,1052.0286076689422,0.9999991730964614,1,0.9347159166029713,[-713.2915934   646.10251685 -424.88919951],[-283.2915934  7507.10251685 3387.11080049],8240.713676627907,7.945793571841932,5695.100009829563,3288.129245447411,4966.226318185167,4.975461909866976,41.23351301486094,0.719660564273257
334,26096,330816974052664448,29.96407196327625,0.015284643,37.12374838445631,0.015260041,0.7578258930645858,0.017880375,42.38311,5.5927634,-0.6731065882514057,0.02038532,-5.552110477924581,0.02019335,0.08801131,0.09308496,0.012397333,0.043662358,0.0010421593,0.04132303,0.13407534,-0.12737502,0.12028916,0.14836806,0.06962273,12,1.250879,2876.4756,13.7752,1072.1246,14.069014,1669.4435,13.323817,0.74519634,-30.201717,3.8369865,1.1911972,0.00037745363,0,False,1319.5643077806196,0.9001311251012271,1,1.3361554603654362,[-894.33639801  811.5292887  -531.82006651],[-464.33639801 7672.5292887  3280.17993349],8357.206134377322,124.43825132125676,5772.833842068424,3328.122348398903,5043.895859197653,,,
335,26107,330817180211090432,29.970325350517165,0.038713984,37.15084837123289,0.037091997,0.5529440841016209,0.045490015,12.155285,6.2366624,-1.1583386034043932,0.054051768,-6.128149044953757,0.052257672,0.0712342,0.0037187496,-0.043344103,-0.0696718,-0.12748459,-0.076934256,-0.062191706,0.043595262,0.23711899,0.19863248,0.13013023,12,1.0750495,1204.7327,15.894298,303.45282,16.22796,333.015,15.389926,0.83803463,60.96979392978078,,1.2031642,0.0009012258,0,False,1808.5011283278664,0.9009122382423164,1,1.046533580798171,[-1225.90877837  1112.52800197  -728.08340395],[-795.90877837 7973.52800197 3083.91659605],8586.102791901545,353.33490884547973,5928.449605448108,3418.6992462003964,5185.281274221345,6.236662491854476,41.24651441463799,0.7198874815067345
336,26305,330820856703072128,30.027633148815,0.035911597,37.30804805061157,0.033395275,0.4213729431521491,0.041360572,10.187793,2.3339489,0.7211524758815866,0.042493764,-2.219742433194568,0.043841418,0.08318052,0.3574279,-0.15891264,0.040287565,-0.09983749,0.033813555,-0.009872183,-0.05155552,0.06897166,0.21641888,0.0,14,0.9627197,2008.0914,15.86674,418.0095,16.234856,522.8409,15.341889,0.8929663,29.82507599860273,,1.1992592,0.00054068066,0,False,2373.1946159602385,0.7629283689833286,1,1.1603845247709652,[-1610.66994749  1461.77616247  -949.21307213],[-1180.66994749  8322.77616247  2862.78692787],8880.210221043382,647.4423379873169,6115.220330044496,3534.5576074596797,5382.296573441743,2.3339488775880852,41.35685919550832,0.7218133612453135
337,26317,330818520240876416,29.97594316403962,0.05396425,37.21035560967403,0.05517885,0.8184370990818116,0.06290302,13.011094,2.626745,-0.9073241850165424,0.07431455,-2.465066276358629,0.07487381,0.15934621,0.115070544,-0.0621978,-0.02070254,-0.012528019,-0.02939265,0.017308613,-0.11094394,0.11014467,0.19537678,0.0940253,13,1.0499865,1242.1256,16.836452,97.22151,17.394281,164.67537,16.11633,1.2779522,17.331467720672915,,1.2509204,0.0008740953,0,True,1221.8409956267626,0.9908294403686848,1,0.7721494459665459,[-828.42361018  752.1718431  -490.76191695],[-398.42361018 7613.1718431  3321.23808305],8315.632825590184,82.86494253411911,5736.852254506912,3308.962321121389,5028.821318896797,2.6267449292911045,41.275354169601194,0.7203908301863108
